5	header
postResults v2.0.2	--cr f,p --co totalshear geom_load.spectralOut
addCauchy v2.0.2	postProc/geom_load.txt
addStrainTensors v2.0.2	--logarithmic --left postProc/geom_load.txt
addMises v2.0.2	--stress Cauchy --strain ln(V) postProc/geom_load.txt
inc	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	totalshear	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	Mises(ln(V))	Mises(Cauchy)
85	nan	nan	1	1	0.5	0.5	0.5	1.0028	1.48416881407e-21	7.86905188528e-20	-6.95038509698e-22	0.998771398696	-1.07313449589e-19	-1.75362289861e-21	1.69009542757e-20	0.998752484988	72760087.7595	-20656.8741602	-28588.8454169	-20573.8862568	-133.21871139	144037.047805	-28473.452148	144034.318123	-149.066168812	0.00418776401904	72940585.337	-20624.9263155	-28544.089466	-20624.9243567	-133.012675826	143811.557235	-28544.0868778	143811.555182	-148.832805133	0.002796087302	0.0	0.0	0.0	-0.00122935665333	0.0	0.0	0.0	-0.00124829380663	0.00268996390745	72941177.0747
86	nan	nan	1	1	0.5	0.5	0.5	1.00282933333	-6.80935080254e-21	3.14589194663e-19	2.41536738865e-22	0.998757103886	-7.84316113211e-20	-1.82062452823e-21	-9.25615105447e-22	0.998737823433	72817923.7364	-19920.0970149	-28537.0585816	-19839.2026144	-131.006352565	145251.956722	-28420.624433	145249.152278	-146.166966495	0.00425871370257	73000681.2285	-19888.9988618	-28491.9580728	-19888.994791	-130.801832697	145022.397774	-28491.9541521	145022.397339	-145.935961448	0.00282533830019	0.0	0.0	0.0	-0.00124366914998	0.0	0.0	0.0	-0.00126297378273	0.00271912935354	73001276.5537
87	nan	nan	1	1	0.5	0.5	0.5	1.00285866667	-8.10637000302e-22	1.59353863467e-19	1.18845174509e-21	0.998742807605	1.78906758786e-19	-1.44797966227e-21	-1.3563280504e-20	0.99872316109	72874936.3015	-19188.327417	-28463.6662357	-19109.574134	-128.475870152	146457.200341	-28346.2877747	146454.317295	-143.430317145	0.0043297485484	73059955.237	-19158.0925425	-28418.25726	-19158.0905821	-128.273431882	146223.552595	-28418.2549044	146223.550548	-143.20149828	0.00285458845276	0.0	0.0	0.0	-0.00125798332433	0.0	0.0	0.0	-0.00127765476335	0.0027482951315	73060554.0704
88	nan	nan	1	1	0.5	0.5	0.5	1.002888	6.94831714545e-23	3.18601020634e-20	1.09808226316e-21	0.998728509931	6.64403875712e-20	-1.24449323159e-21	-8.64817330424e-21	0.998708498024	72931158.8245	-18461.7328799	-28370.2547042	-18385.1584992	-126.286231011	147652.643469	-28252.0190596	147649.684352	-140.566229875	0.00440086595658	73118440.7363	-18432.3743808	-28324.5717623	-18432.3702491	-126.08540619	147414.887157	-28324.5681899	147414.886613	-140.339884395	0.00288383773981	0.0	0.0	0.0	-0.00127229909835	0.0	0.0	0.0	-0.00129233668344	0.00277746118028	73119043.1822
89	nan	nan	1	1	0.5	0.5	0.5	1.00291733333	-4.68101508644e-21	-3.39295838789e-19	1.04286795728e-21	0.998714210954	-6.28086510918e-20	-9.98820589658e-22	-1.53334470149e-20	0.998693834285	72986623.0526	-17740.7350876	-28257.992179	-17666.3834369	-123.822464336	148838.073466	-28138.9895035	148835.034693	-137.907655679	0.00447206342577	73176169.4775	-17712.2651526	-28212.0687651	-17712.2630746	-123.623756813	148596.189598	-28212.0665228	148596.187557	-137.683535355	0.00291308617137	0.0	0.0	0.0	-0.001286616382	0.0	0.0	0.0	-0.00130701949297	0.00280662745982	73176775.4981
90	nan	nan	1	1	0.5	0.5	0.5	1.00294666667	-6.3655684039e-21	-1.94692260006e-19	1.75465687438e-21	0.998699910744	6.32172783144e-20	-2.38228016415e-22	6.1873109819e-22	0.99867916993	73041359.2186	-17025.3794749	-28128.3462683	-16953.2849954	-121.689366345	150013.23847	-28008.657989	150010.122387	-135.082813868	0.0045433385438	73233171.6978	-16997.8099696	-28082.2143095	-16997.8056842	-121.49231255	149767.208914	-28082.2109758	149767.208279	-134.861270989	0.00294233375745	0.0	0.0	0.0	-0.00130093510524	0.0	0.0	0.0	-0.0013217031349	0.00283579393435	73233781.3702
91	nan	nan	1	1	0.5	0.5	0.5	1.002976	1.00626521517e-21	-2.26563115417e-19	1.3873886824e-21	0.998685609387	1.92216094842e-19	2.62216254179e-22	8.86985770841e-21	0.998664505001	73095396.0682	-16315.9651647	-27982.3442825	-16246.1687244	-119.315477226	151177.815792	-27862.0543107	151174.619036	-132.505463058	0.00461468898857	73289476.147	-16289.3072155	-27936.0347802	-16289.3049255	-119.120532833	150927.623409	-27936.0325636	150927.62137	-132.286172566	0.00297158047816	0.0	0.0	0.0	-0.00131525518201	0.0	0.0	0.0	-0.00133638756721	0.00286496054791	73290089.4672
92	nan	nan	1	1	0.5	0.5	0.5	1.00300533333	1.22174576474e-21	-1.11381523841e-19	1.17046056676e-21	0.998671306948	3.39028245861e-20	5.01271451207e-22	-1.32712857478e-20	0.998649839548	73148761.0338	-15612.4394589	-27821.3108608	-15544.9729739	-117.234778432	152331.493441	-27700.49522	152328.218214	-129.731396709	0.00468611252092	73345110.2621	-15586.704015	-27774.8533326	-15586.6994967	-117.041529384	152077.122082	-27774.850148	152077.121368	-129.514764213	0.00300082634353	0.0	0.0	0.0	-0.0013295765473	0.0	0.0	0.0	-0.00135107273987	0.00289412726877	73345727.2688
93	nan	nan	1	1	0.5	0.5	0.5	1.00303466667	4.58216700324e-21	-1.14738222767e-19	1.10635406929e-22	0.998657003505	1.30593620749e-19	2.88148366383e-21	-9.31405369735e-21	0.998635173608	73201480.1793	-14915.0055132	-27646.1319592	-14849.9075955	-114.969017037	153473.920149	-27524.8687507	153470.563291	-127.261601171	0.00475760698613	73400100.1111	-14890.2029247	-27599.5550983	-14890.2003276	-114.777831777	153215.354739	-27599.5528628	153215.35271	-127.047197004	0.00303007136357	0.0	0.0	0.0	-0.00134389912303	0.0	0.0	0.0	-0.00136575861585	0.00292329406523	73400720.8514
94	nan	nan	1	1	0.5	0.5	0.5	1.003064	-3.68839835137e-21	-4.2740918559e-19	1.28833380405e-21	0.998642699119	-3.22492905416e-20	2.09690285282e-21	2.44332609336e-20	0.998620507227	73253578.4203	-14223.5352095	-27457.9783195	-14160.8359507	-112.971835073	154604.780532	-27336.3386093	154601.344119	-124.558029464	0.00482917030316	73454470.6142	-14199.6757717	-27411.3094591	-14199.6709327	-112.782329129	154342.007037	-27411.3063741	154342.006262	-124.346324829	0.0030593155184	0.0	0.0	0.0	-0.00135822284819	0.0	0.0	0.0	-0.00138044514912	0.00295246088828	73455095.0907
95	nan	nan	1	1	0.5	0.5	0.5	1.00309333333	4.28479557302e-21	4.5804960984e-19	-8.3752037021e-22	0.998628393861	-8.95944136875e-20	2.15894139876e-21	-2.70239906121e-20	0.998605840435	73305079.3947	-13538.1591412	-27257.5920894	-13477.8955457	-110.793494231	155723.746479	-27135.6487429	155720.227539	-122.165546445	0.00490080046859	73508245.4136	-13515.2526643	-27210.8578667	-13515.2497155	-110.606032362	155456.75194	-27210.8555604	155456.749931	-121.95608877	0.00308855881803	0.0	0.0	0.0	-0.00137254765172	0.0	0.0	0.0	-0.00139513230966	0.00298162771093	73508873.6733
96	nan	nan	1	1	0.5	0.5	0.5	1.00312266667	-2.11096492324e-21	1.20262134898e-19	-1.63885158862e-21	0.998614087787	-1.39834055371e-19	1.55964904497e-21	6.17738481455e-21	0.998591173275	73356005.7736	-12858.6925015	-27046.0107969	-12800.893392	-108.859342356	156830.565438	-26923.8304665	156826.965951	-119.524328568	0.00497249554805	73561447.1849	-12836.7488412	-26999.2365981	-12836.7436755	-108.673571336	156559.337859	-26999.2335595	156559.337056	-119.317619536	0.00311780127248	0.0	0.0	0.0	-0.00138687347759	0.0	0.0	0.0	-0.00140982005443	0.00301079450678	73562079.2053
97	nan	nan	1	1	0.5	0.5	0.5	1.003152	1.18750048738e-20	-3.53877792218e-19	-1.69840859272e-21	0.998599780963	-5.13679987576e-19	2.51504265247e-21	2.75120271735e-20	0.998576505774	73406378.9964	-12185.2127562	-26823.8560865	-12129.9139877	-106.758600503	157924.973559	-26701.5069478	157921.290721	-117.212889631	0.00504425367676	73614097.3716	-12164.2413739	-26777.0667111	-12164.2380622	-106.574863422	157649.501947	-26777.0643273	157649.5	-117.008432901	0.00314704286187	0.0	0.0	0.0	-0.00140120025973	0.0	0.0	0.0	-0.00142450835643	0.00303996123155	73614733.2113
98	nan	nan	1	1	0.5	0.5	0.5	1.00318133333	-2.28591362279e-21	-2.5501978285e-21	-1.97716845915e-21	0.998585473438	-1.53398163056e-19	1.34871798877e-21	2.07043307322e-20	0.998561837972	73456219.7152	-11517.5044699	-26592.0431905	-11464.734	-104.8904769	159006.803529	-26469.5879265	159003.039217	-114.647330352	0.00511607305476	73666216.6303	-11497.5149361	-26545.2622972	-11497.5094244	-104.708431237	158727.077738	-26545.2592833	158727.076951	-114.445642032	0.00317628359621	0.0	0.0	0.0	-0.00141552794913	0.0	0.0	0.0	-0.0014391971756	0.00306912786219	73666856.2535
99	nan	nan	1	1	0.5	0.5	0.5	1.00321066667	4.63055706907e-21	7.45968020013e-20	-1.7329433833e-21	0.998571165271	-6.06438367107e-19	1.01329625038e-21	-1.9504918844e-21	0.998547169891	73505547.495	-10855.6120198	-26351.0985789	-10805.4049092	-102.880329286	160075.883055	-26228.6011303	160072.034628	-112.437458938	0.00518795194699	73717824.5304	-10836.6135722	-26304.3493206	-10836.6098917	-102.700278033	159791.893802	-26304.3468377	159791.891956	-112.237984605	0.00320552348553	0.0	0.0	0.0	-0.00142985648674	0.0	0.0	0.0	-0.00145388648995	0.00309829437838	73718468.0164
100	nan	nan	1	1	0.5	0.5	0.5	1.00324	1.94552880072e-21	-4.4161518543e-20	-1.53090451868e-21	0.998556856509	-2.44923216293e-19	1.3445820857e-21	9.22637255242e-21	0.998532501571	73554381.1133	-10199.3047537	-26101.8397902	-10151.6883888	-101.0774858	161132.140122	-25979.3592508	161128.209364	-109.964161929	0.00525988867646	73768939.8534	-10181.3067804	-26055.1442629	-10181.3009481	-100.899121693	160843.878823	-26055.1412573	160843.878101	-109.767438841	0.00323476250993	0.0	0.0	0.0	-0.00144418582551	0.0	0.0	0.0	-0.00146857625942	0.00312746073777	73769587.1454
101	nan	nan	1	1	0.5	0.5	0.5	1.00326933333	-2.27061078146e-21	3.6467001767e-19	-1.57412470569e-21	0.998542547204	1.09533602353e-19	1.39504010307e-21	-2.87561068148e-20	0.998517833031	73602738.3858	-9548.61092149	-25844.7159858	-9503.61975568	-99.1302615484	162175.492239	-25722.3124134	162171.476632	-107.83498922	0.00533188162603	73819580.4192	-9531.62251373	-25798.0958434	-9531.61849972	-98.9538939785	161882.951027	-25798.0932695	161882.949306	-107.640470443	0.00326400067944	0.0	0.0	0.0	-0.00145851591341	0.0	0.0	0.0	-0.00148326646502	0.00315662692338	73820231.5862
102	nan	nan	1	1	0.5	0.5	0.5	1.00329866667	3.69542938658e-21	5.30446111412e-20	-1.0083331667e-21	0.998528237398	-1.03459615115e-19	1.41282448624e-21	-3.1763735522e-21	0.998503164307	73650636.4325	-8903.30235029	-25580.4629823	-8860.9633209	-97.3901355198	163205.952572	-25458.1921481	163201.853847	-105.443509972	0.00540392923259	73869763.3519	-8887.33276058	-25533.938889	-8887.32664496	-97.2154497184	162909.12413	-25533.9358957	162909.123516	-105.251736129	0.00329323800406	0.0	0.0	0.0	-0.00147284670841	0.0	0.0	0.0	-0.0014979570707	0.00318579291582	73870418.3346
103	nan	nan	1	1	0.5	0.5	0.5	1.003328	3.79303669886e-21	1.96598497727e-19	7.38879082163e-22	0.99851392714	-4.83065205925e-20	8.27180612553e-22	-1.96670462441e-20	0.998488495418	73698091.5198	-8263.40376022	-25309.4669898	-8223.75079608	-95.5066085231	164223.516352	-25187.3853318	164219.332088	-103.394751301	0.00547602998793	73919504.9218	-8248.461959	-25263.0592176	-8248.45765896	-95.3339144613	163922.393949	-25263.0565542	163922.39239	-103.205165323	0.00332247446393	0.0	0.0	0.0	-0.00148717816145	0.0	0.0	0.0	-0.00151264805744	0.00321495867916	73920163.7866
104	nan	nan	1	1	0.5	0.5	0.5	1.00335733333	-2.34712498812e-21	1.34985949801e-19	9.87033265929e-22	0.998499616464	-2.77549701194e-19	1.58570523426e-21	3.27563522571e-22	0.998473826398	73745119.2761	-7628.70242609	-25032.3955976	-7591.76200269	-93.8249567398	165228.277146	-24910.5557837	165224.008999	-101.094247277	0.00554818243268	73968820.7614	-7614.79753277	-24986.123483	-7614.79116655	-93.6539412851	164922.854449	-24986.1204907	164922.853954	-100.907375646	0.00335171006905	0.0	0.0	0.0	-0.00150151023851	0.0	0.0	0.0	-0.00152733939121	0.00324412419732	73969483.4498
105	nan	nan	1	1	0.5	0.5	0.5	1.00338666667	3.29548756041e-21	-8.29405728401e-20	2.2042295373e-21	0.998485305417	3.61721945966e-19	1.92154056296e-21	3.5224659205e-20	0.998459157264	73791734.5687	-6999.22445678	-24749.5881548	-6965.02997277	-91.9975186987	166220.294086	-24628.0431937	166215.939739	-99.1184650585	0.00562038515744	74017725.7415	-6986.36531357	-24703.4706703	-6986.36075327	-91.8284986486	165910.565221	-24703.4679062	165910.563824	-98.9337713072	0.00338094482944	0.0	0.0	0.0	-0.00151584289255	0.0	0.0	0.0	-0.001542031055	0.00327328945568	74018392.3083
106	nan	nan	1	1	0.5	0.5	0.5	1.003416	1.51667701215e-20	3.32021198892e-19	1.96331318389e-21	0.998470994028	2.96928888585e-19	2.19616452633e-21	1.05217373917e-20	0.998444488049	73837951.6886	-6374.77419423	-24461.6558112	-6343.35165099	-90.3737275419	167199.719484	-24340.4553765	167195.280538	-96.8939079129	0.00569263680087	74066234.1572	-6362.96977547	-24415.7110356	-6362.96319141	-90.2063789751	166885.678863	-24415.7079954	166885.678496	-96.7119182353	0.00341017872522	0.0	0.0	0.0	-0.00153017609453	0.0	0.0	0.0	-0.00155672301576	0.0033024544202	74066904.5452
107	nan	nan	1	1	0.5	0.5	0.5	1.00344533333	-1.41997959854e-20	-2.91718477907e-19	4.48910918433e-21	0.998456682339	1.94327886946e-19	2.71397958979e-21	2.2811986933e-20	0.998429818768	73883784.2432	-5755.38786054	-24168.9013983	-5726.77006259	-88.5933583464	168166.656826	-24048.0952521	168162.131071	-94.9852202487	0.00576493604589	74114359.6194	-5744.64685132	-24123.1470633	-5744.64207842	-88.4280207355	167848.299221	-24123.1441775	167848.298008	-94.8054029901	0.0034394117664	0.0	0.0	0.0	-0.00154450980243	0.0	0.0	0.0	-0.00157141525848	0.00333161907857	74115033.8728
108	nan	nan	1	1	0.5	0.5	0.5	1.00347466667	-4.09040812907e-22	3.67622225276e-19	4.30030520951e-21	0.998442370376	-1.56340444495e-19	2.34712498812e-21	3.59724304787e-20	0.998415149452	73929245.2993	-5140.89029383	-23871.882222	-5115.10267275	-87.0282706527	169121.303133	-23751.5171538	169116.692094	-92.8555722278	0.00583728161949	74162115.1985	-5131.22148549	-23826.3352087	-5131.21474638	-86.8645908967	168798.623498	-23826.3321121	168798.623279	-92.6784058885	0.003468643963	0.0	0.0	0.0	-0.00155884399021	0.0	0.0	0.0	-0.00158610775213	0.00336078341839	74162793.2794
109	nan	nan	1	1	0.5	0.5	0.5	1.003504	6.33082681817e-21	2.46224371397e-19	3.84763061929e-21	0.998428058177	-1.79746347108e-19	1.10594047898e-21	6.61744490042e-21	0.998400480117	73974347.3231	-4531.32307633	-23570.8690284	-4508.39774985	-85.3063522234	170063.801244	-23450.9916594	170059.102795	-91.0196173533	0.00590967229038	74209513.3641	-4522.73496617	-23525.5458858	-4522.73004325	-85.1446730983	169736.794806	-23525.5428662	169736.793773	-90.8446006794	0.00349787529514	0.0	0.0	0.0	-0.00157317861983	0.0	0.0	0.0	-0.00160080048067	0.00338994740839	74210195.3055
110	nan	nan	1	1	0.5	0.5	0.5	1.00353333333	-9.100227509e-21	-2.58902568645e-19	3.15796878357e-21	0.998413745765	-4.62986223736e-19	-4.04491319538e-22	2.96130659294e-22	0.998385810792	74019102.2722	-3926.53068599	-23266.3731235	-3906.49241857	-83.8014603497	170994.370733	-23147.0274563	170989.586344	-88.9765293083	0.00598210686675	74256566.0772	-3919.03185112	-23221.2895859	-3919.02500172	-83.6414174612	170663.032836	-23221.2864117	170663.032759	-88.804118392	0.00352710577284	0.0	0.0	0.0	-0.00158751366828	0.0	0.0	0.0	-0.00161549341508	0.00341911103785	74257251.849
111	nan	nan	1	1	0.5	0.5	0.5	1.00356266667	-2.84301976534e-21	-2.69899107709e-19	1.61693130239e-21	0.998399433173	2.74915958124e-19	-2.13578034161e-21	-3.20615205426e-21	0.998371141491	74063521.6075	-3326.56097953	-22958.6364765	-3309.44112888	-82.1325566131	171913.174807	-22839.8661066	171908.302432	-87.2249008157	0.00605458419456	74303284.8021	-3320.15969477	-22913.8079586	-3320.15466451	-81.9745093426	171577.501003	-22913.8047898	171577.50014	-87.0545874335	0.0035563354061	0.0	0.0	0.0	-0.00160184910251	0.0	0.0	0.0	-0.00163018654134	0.00344827429776	74303974.4329
112	nan	nan	1	1	0.5	0.5	0.5	1.003592	-2.99108509499e-21	1.03417428904e-19	1.69220473813e-21	0.998385120422	1.34649287292e-19	-4.74636235483e-21	-3.11301151728e-20	0.998356472243	74107616.283	-2731.27318576	-22648.1263902	-2717.09577826	-80.6824122086	172820.44508	-22529.9726211	172815.486135	-85.2784551354	0.00612710315731	74349680.4958	-2725.97778666	-22603.5675306	-2725.97086673	-80.5259849514	172480.430996	-22603.5642485	172480.43105	-85.1106747792	0.00358556417505	0.0	0.0	0.0	-0.00161618490151	0.0	0.0	0.0	-0.00164487983039	0.0034774371581	74350373.9629
113	nan	nan	1	1	0.5	0.5	0.5	1.00362133333	-3.2880429349e-22	-1.51672664298e-19	7.57283850792e-22	0.998370807543	-3.77005762145e-19	-4.02754240252e-21	-1.11520490184e-20	0.99834180306	74151396.819	-2140.72007239	-22335.0608639	-2129.51564487	-79.0424501151	173716.35676	-22217.5643886	173711.309258	-83.5817012145	0.00619966267309	74395763.6819	-2136.53858541	-22290.7859903	-2136.53349052	-78.8880558156	173371.998185	-22290.7826521	173371.997459	-83.4160168997	0.00361479208971	0.0	0.0	0.0	-0.00163052103423	0.0	0.0	0.0	-0.00165957327024	0.00350659961124	74396460.9806
114	nan	nan	1	1	0.5	0.5	0.5	1.00365066667	1.46977587141e-20	-2.45805818007e-19	-1.38139162296e-22	0.998356494554	1.0988019103e-19	-3.05974108583e-21	1.72549875779e-20	0.998327133969	74194873.2858	-1554.77422189	-22019.8604181	-1546.56599573	-77.6375801069	174601.147282	-21903.0599634	174596.012615	-81.7108702408	0.0062722616953	74441544.4335	-1551.71471597	-21975.8831305	-1551.70776891	-77.484803818	174252.440037	-21975.8797244	174252.4402	-81.5476801764	0.00364401916008	0.0	0.0	0.0	-0.00164485748266	0.0	0.0	0.0	-0.00167426683383	0.00353576164874	74442245.5603
115	nan	nan	1	1	0.5	0.5	0.5	1.00368	-8.90584006505e-21	-9.2383666713e-20	-1.14233642594e-21	0.998342181481	-1.43428982314e-19	-2.13164443855e-21	1.81979734762e-22	0.998312464983	74238055.372	-973.487382793	-21702.7146866	-968.305032857	-76.0533995806	175474.994111	-21586.6482154	175469.770355	-80.0959216331	0.00634489920995	74487032.4424	-971.557621751	-21659.0482972	-971.552501412	-75.9026375982	175121.934158	-21659.0447835	175121.933564	-79.934766692	0.0036732453663	0.0	0.0	0.0	-0.00165919422077	0.0	0.0	0.0	-0.00168896050815	0.00356492324435	74487737.4015
116	nan	nan	1	1	0.5	0.5	0.5	1.00370933333	-6.36019172992e-21	1.71406712172e-19	-1.47279508065e-21	0.998327868343	3.83137652025e-19	-1.65684276694e-21	-1.06871735142e-20	0.998297796127	74280952.3146	-396.741466349	-21384.0047884	-394.607382671	-74.6986349565	176338.134775	-21268.7085784	176332.823285	-78.313301632	0.00641757423386	74532236.9481	-395.949244996	-21340.6619216	-395.94229786	-74.5494752173	175980.718081	-21340.6583781	175980.718351	-78.1545697649	0.00370247071836	0.0	0.0	0.0	-0.00167353122954	0.0	0.0	0.0	-0.00170365426816	0.00359408439001	74532945.7371
117	nan	nan	1	1	0.5	0.5	0.5	1.00373866667	5.2252999295e-21	-4.63820021793e-19	-1.64588262383e-21	0.998313555164	3.16777914564e-19	-9.32232550347e-22	-2.12635048263e-20	0.998283127411	74323573.0532	175.411155693	-21063.8941076	174.468168027	-73.1565899257	177190.740201	-20949.4035384	177185.339106	-76.7642220766	0.00649028581573	74577166.8933	175.058347429	-21020.8871219	175.063457662	-73.009448489	176828.962859	-21020.8834131	176828.962389	-76.6074895284	0.0037316952263	0.0	0.0	0.0	-0.00168786848492	0.0	0.0	0.0	-0.00171834810383	0.00362324508103	74577879.502
118	nan	nan	1	1	0.5	0.5	0.5	1.003768	3.08124778176e-22	1.476236152e-19	-2.10662222502e-21	0.998299241958	8.03142743952e-20	-2.94476298069e-22	-1.8887842107e-20	0.998268458859	74365926.0799	743.082488897	-20742.7241301	739.040886236	-71.8531131568	178033.042126	-20629.073192	178027.552723	-75.0663443661	0.00656303303316	74621830.7724	741.57713595	-20700.0647432	741.584040618	-71.7075515303	177666.900226	-20700.0610343	177666.900568	-74.9119632825	0.00376091887022	0.0	0.0	0.0	-0.00170220597291	0.0	0.0	0.0	-0.00173304199113	0.00365240529142	74622547.213
119	nan	nan	1	1	0.5	0.5	0.5	1.00379733333	5.44781151427e-21	1.39409711717e-19	-2.59465878643e-21	0.99828492875	2.6425608157e-19	1.84461276599e-21	1.04059321059e-21	0.998253790481	74408019.6314	1306.22313874	-20420.6323595	1299.05500185	-70.3613787184	178865.203369	-20307.8540563	178859.623862	-73.5889568244	0.00663581499272	74666236.8251	1303.55802365	-20378.3320493	1303.56309572	-70.2178188882	178494.69312	-20378.3281411	178494.692735	-73.4365210112	0.00379014166015	0.0	0.0	0.0	-0.00171654366847	0.0	0.0	0.0	-0.00174773592005	0.0036815650162	74666957.0811
120	nan	nan	1	1	0.5	0.5	0.5	1.00382666667	8.84256074819e-22	-7.79137962576e-20	-2.3789714417e-21	0.998270615553	-4.36901910299e-19	1.36071210765e-21	-4.55776517517e-21	0.998239122299	74449861.5261	1864.93654779	-20097.9206821	1854.6211818	-69.0977900921	179687.446557	-19986.0468831	179681.77821	-71.9603675052	0.00670863082821	74710392.8717	1861.10443943	-20055.9903362	1861.11128054	-68.9558065919	179312.564155	-20055.9864583	179312.564553	-71.8102363972	0.0038193636061	0.0	0.0	0.0	-0.00173088155859	0.0	0.0	0.0	-0.00176242986852	0.00371072425028	74711116.9495
121	nan	nan	1	1	0.5	0.5	0.5	1.003856	-3.41087925586e-21	-1.09223409623e-19	-2.24372741155e-21	0.99825630239	-9.41356352504e-20	1.77182087209e-21	-2.83656775657e-20	0.998224454321	74491459.3637	2419.17689984	-19774.7058052	2405.68726991	-67.6401587878	180499.92401	-19663.7672988	180494.165084	-70.5463447042	0.0067814797004	74754306.5148	2414.17085628	-19733.1560922	2414.17586781	-67.5001898665	180120.665774	-19733.1519673	180120.665464	-70.3981159313	0.00384858468818	0.0	0.0	0.0	-0.00174521962022	0.0	0.0	0.0	-0.00177712382856	0.00373988297008	74755034.3926
122	nan	nan	1	1	0.5	0.5	0.5	1.00388533333	1.26599992751e-21	1.58233033736e-19	-3.35814649181e-21	0.998241989272	-5.17086317339e-19	9.40504356473e-22	1.75527725984e-20	0.998209786568	74532820.3518	2969.04189235	-19451.2537777	2952.35815352	-66.4234142356	181302.847251	-19341.280491	181296.998975	-68.9937875362	0.00685436079654	74797984.9639	2962.85496432	-19410.0948241	2962.86172632	-66.285000263	180919.209489	-19410.0907563	180919.209936	-68.8477963249	0.00387780491642	0.0	0.0	0.0	-0.00175955784235	0.0	0.0	0.0	-0.0017918177791	0.00376904117153	74798716.6614
123	nan	nan	1	1	0.5	0.5	0.5	1.00391466667	-4.40308240062e-21	-4.46747841131e-19	-2.93525040364e-21	0.998227676221	-2.94120610405e-19	9.74418761587e-22	-1.88762615785e-21	0.998195119047	74573951.4997	3514.48922673	-19127.6599213	3494.58520849	-65.0212873552	182096.357438	-19018.680637	182090.418111	-67.6493297715	0.00692727332889	74841435.2307	3507.11474568	-19086.9016592	3507.1196749	-64.8848526642	181708.336578	-19086.8973206	181708.33632	-67.5051788862	0.00390702430082	0.0	0.0	0.0	-0.00177389620296	0.0	0.0	0.0	-0.00180651171314	0.00379819885164	74842170.7278
124	nan	nan	1	1	0.5	0.5	0.5	1.003944	3.49318372681e-21	1.37787610536e-19	-2.05802536403e-21	0.998213363247	-2.41942057366e-20	-7.40326648235e-22	-7.82512859475e-22	0.998180451776	74614859.4577	4055.61136159	-18804.1586948	4032.46806051	-63.8544951962	182880.655766	-18696.2015482	182874.62659	-66.171263632	0.00700021653352	74884663.9675	4047.04265741	-18763.8105586	4047.0493125	-63.7195832851	182488.248229	-18763.8063059	182488.248696	-66.0292797656	0.00393624282152	0.0	0.0	0.0	-0.00178823469202	0.0	0.0	0.0	-0.00182120561264	0.00382735598776	74885403.2839
125	nan	nan	1	1	0.5	0.5	0.5	1.00397333333	-5.74021986081e-21	8.8907853779e-20	-7.71759511512e-22	0.998199050371	-3.90812233749e-19	-5.10370437945e-22	-1.99648312646e-20	0.998165784763	74655550.7071	4592.36823516	-18480.8258686	4565.96035972	-62.5029164947	183655.871536	-18373.9178077	183649.75087	-64.888972069	0.00707318967033	74927677.6576	4582.59891266	-18440.8971231	4582.60374199	-62.3699543459	183259.073871	-18440.8925762	183259.073653	-64.7487762105	0.00396546048852	0.0	0.0	0.0	-0.0018025732885	0.0	0.0	0.0	-0.00183589946958	0.00385651257689	74928420.7677
126	nan	nan	1	1	0.5	0.5	0.5	1.00400266667	7.78542392535e-21	8.55437929458e-19	-1.06540862897e-21	0.998184737604	1.82187357095e-19	-1.09849585347e-21	3.56283233439e-20	0.998151118024	74696031.3841	5124.8468455	-18157.8670255	5095.15623481	-61.3794935592	184422.197225	-18052.0345571	184415.986234	-63.4719409514	0.00714619202196	74970482.439	5113.87051444	-18118.3664793	5113.87705542	-61.2480317494	184021.005966	-18118.3620425	184021.006447	-63.3338643627	0.00399467731183	0.0	0.0	0.0	-0.00181691198137	0.0	0.0	0.0	-0.00185059326792	0.00388566861664	74971229.3589
127	nan	nan	1	1	0.5	0.5	0.5	1.004032	1.2387029673e-21	1.13298928501e-19	1.55613352737e-21	0.998170424965	-7.70502196981e-20	-2.06546998954e-21	-5.8845628777e-21	0.998136451564	74736307.468	5653.00703805	-17835.3418806	5620.00927924	-60.0713176298	185179.752144	-17730.6102881	185173.449238	-62.2487532456	0.00721922289306	75013084.293	5640.81758247	-17796.2781936	5640.82230008	-59.9417871599	184774.163963	-17796.2734468	184774.163775	-62.1124135092	0.00402389327158	0.0	0.0	0.0	-0.00183125075162	0.0	0.0	0.0	-0.00186528700266	0.00391482408577	75013834.9964
